지표연도,시도,시군구,지표명,분모,분자,항생제 처방률
2015,충청남도,금산군,항생제처방률,1024199,135376,13.22
2015,충청남도,부여군,항생제처방률,1102908,125958,11.42
2015,충청남도,서천군,항생제처방률,1145736,141453,12.35
2015,충청남도,청양군,항생제처방률,360452,47723,13.24
2015,충청남도,홍성군,항생제처방률,1624856,210794,12.97
2015,충청남도,예산군,항생제처방률,1179495,187126,15.86
2015,충청남도,태안군,항생제처방률,1025004,184778,18.03
2015,전라북도,전체,항생제처방률,31821108,5727027,18
2015,전라북도,전주시 완산구,항생제처방률,6219199,1220083,19.62
2015,전라북도,전주시 덕진구,항생제처방률,5177983,924092,17.85
2015,전라북도,군산시,항생제처방률,4526570,1073905,23.72
2015,전라북도,익산시,항생제처방률,4996116,976695,19.55
2015,전라북도,정읍시,항생제처방률,2107165,303886,14.42
2015,전라북도,남원시,항생제처방률,1835307,263154,14.34
2015,전라북도,김제시,항생제처방률,1604199,198881,12.4
2015,전라북도,완주군,항생제처방률,1121639,243635,21.72
2015,전라북도,진안군,항생제처방률,436739,47860,10.96
2015,전라북도,무주군,항생제처방률,354489,43348,12.23
2015,전라북도,장수군,항생제처방률,262594,26487,10.09
2015,전라북도,임실군,항생제처방률,499726,56963,11.4
2015,전라북도,순창군,항생제처방률,550482,51066,9.28
2015,전라북도,고창군,항생제처방률,982933,125110,12.73
2015,전라북도,부안군,항생제처방률,1145967,171862,15
2015,전라남도,전체,항생제처방률,31508091,5739262,18.22
2015,전라남도,목포시,항생제처방률,5063475,1153604,22.78
2015,전라남도,여수시,항생제처방률,4763540,1013636,21.28
2015,전라남도,순천시,항생제처방률,4414033,940238,21.3
2015,전라남도,나주시,항생제처방률,1448095,259250,17.9
2015,전라남도,광양시,항생제처방률,1553558,362070,23.31
2015,전라남도,담양군,항생제처방률,751155,90070,11.99
2015,전라남도,곡성군,항생제처방률,436378,53687,12.3
2015,전라남도,구례군,항생제처방률,408757,60007,14.68
2015,전라남도,고흥군,항생제처방률,1345199,177882,13.22
2015,전라남도,보성군,항생제처방률,702658,105755,15.05
2015,전라남도,화순군,항생제처방률,1326628,216063,16.29
2015,전라남도,장흥군,항생제처방률,779952,86086,11.04
2015,전라남도,강진군,항생제처방률,698371,118917,17.03
2015,전라남도,해남군,항생제처방률,1465599,179707,12.26
2015,전라남도,영암군,항생제처방률,751466,114887,15.29
2015,전라남도,무안군,항생제처방률,1315330,249003,18.93
2015,전라남도,함평군,항생제처방률,541394,50025,9.24
2015,전라남도,영광군,항생제처방률,1287351,176592,13.72
2015,전라남도,장성군,항생제처방률,572807,90340,15.77
2015,전라남도,완도군,항생제처방률,862278,117858,13.67
2015,전라남도,진도군,항생제처방률,539727,72878,13.5
2015,전라남도,신안군,항생제처방률,480340,50707,10.56
2015,경상북도,전체,항생제처방률,38144422,7692657,20.17
2015,경상북도,포항시 남구,항생제처방률,3257445,679162,20.85
2015,경상북도,포항시 북구,항생제처방률,4229171,781038,18.47
2015,경상북도,경주시,항생제처방률,3704297,793052,21.41
2015,경상북도,김천시,항생제처방률,1749198,274191,15.68
2015,경상북도,안동시,항생제처방률,2960243,535475,18.09
2015,경상북도,구미시,항생제처방률,5859199,1534421,26.19
2015,경상북도,영주시,항생제처방률,1595869,346634,21.72
2015,경상북도,영천시,항생제처방률,1788052,233541,13.06
2015,경상북도,상주시,항생제처방률,1515539,257941,17.02
2015,경상북도,문경시,항생제처방률,1364988,267110,19.57
2015,경상북도,경산시,항생제처방률,3534352,887162,25.1
2015,경상북도,군위군,항생제처방률,301012,38978,12.95
2015,경상북도,의성군,항생제처방률,803547,116333,14.48
2015,경상북도,청송군,항생제처방률,263789,50741,19.24
2015,경상북도,영양군,항생제처방률,126372,18210,14.41
2015,경상북도,영덕군,항생제처방률,620560,75084,12.1
2015,경상북도,청도군,항생제처방률,693972,92932,13.39
2015,경상북도,고령군,항생제처방률,381541,58394,15.3
2015,경상북도,성주군,항생제처방률,568379,78546,13.82
2015,경상북도,칠곡군,항생제처방률,1265234,336292,26.58
2015,경상북도,예천군,항생제처방률,531285,68276,12.85
2015,경상북도,봉화군,항생제처방률,279034,33467,11.99
2015,경상북도,울진군,항생제처방률,686718,131256,19.11
2015,경상북도,울릉군,항생제처방률,64626,4421,6.84
2015,경상남도,전체,항생제처방률,48692002,10787645,22.15
2015,경상남도,창원시 의창구,항생제처방률,3433735,782338,22.78
2015,경상남도,창원시 성산구,항생제처방률,2985065,812340,27.21
2015,경상남도,창원시 마산합포구,항생제처방률,2903249,566696,19.52
2015,경상남도,창원시 마산회원구,항생제처방률,3780400,818467,21.65
2015,경상남도,창원시 진해구,항생제처방률,2270646,582402,25.65
2015,경상남도,진주시,항생제처방률,5739529,1083024,18.87
2015,경상남도,통영시,항생제처방률,2612322,559144,21.4
2015,경상남도,사천시,항생제처방률,1783145,341559,19.15
2015,경상남도,김해시,항생제처방률,6802069,1911417,28.1
2015,경상남도,밀양시,항생제처방률,1562689,313891,20.09
2015,경상남도,거제시,항생제처방률,3234733,907809,28.06
2015,경상남도,양산시,항생제처방률,4347037,1070367,24.62
2015,경상남도,의령군,항생제처방률,453285,65336,14.41
2015,경상남도,함안군,항생제처방률,771098,137131,17.78
2015,경상남도,창녕군,항생제처방률,891245,133697,15
2015,경상남도,고성군,항생제처방률,790143,107107,13.56
2015,경상남도,남해군,항생제처방률,804139,86475,10.75
2015,경상남도,하동군,항생제처방률,786990,100163,12.73
2015,경상남도,산청군,항생제처방률,427071,37712,8.83
2015,경상남도,함양군,항생제처방률,722890,100872,13.95
2015,경상남도,거창군,항생제처방률,947535,164443,17.35
2015,경상남도,합천군,항생제처방률,642987,105255,16.37
2015,제주특별자치도,전체,항생제처방률,9994828,2166821,21.68
2015,제주특별자치도,제주시,항생제처방률,7517154,1702653,22.65
2015,제주특별자치도,서귀포시,항생제처방률,2477674,464168,18.73
2016,전국,전체,항생제처방률,773027097,160419878,20.75
2016,서울특별시,전체,항생제처방률,158271772,30773716,19.44
2016,서울특별시,종로구,항생제처방률,6681438,774435,11.59
2016,서울특별시,중구,항생제처방률,4096792,791625,19.32
2016,서울특별시,용산구,항생제처방률,2663967,550415,20.66
2016,서울특별시,성동구,항생제처방률,3974915,823569,20.72
2016,서울특별시,광진구,항생제처방률,5342754,1122081,21
2016,서울특별시,동대문구,항생제처방률,6442718,1059333,16.44
2016,서울특별시,중랑구,항생제처방률,5512530,1206593,21.89
2016,서울특별시,성북구,항생제처방률,5929833,1212627,20.45
2016,서울특별시,강북구,항생제처방률,4729887,1015316,21.47
2016,서울특별시,도봉구,항생제처방률,4017104,784446,19.53
2016,서울특별시,노원구,항생제처방률,8255487,1758930,21.31
2016,서울특별시,은평구,항생제처방률,6495082,1362234,20.97
2016,서울특별시,서대문구,항생제처방률,6326642,962590,15.21
2016,서울특별시,마포구,항생제처방률,5315824,1245616,23.43
2016,서울특별시,양천구,항생제처방률,6271993,1389032,22.15
2016,서울특별시,강서구,항생제처방률,7503132,1780670,23.73
2016,서울특별시,구로구,항생제처방률,6529728,1488382,22.79
2016,서울특별시,금천구,항생제처방률,3151090,783868,24.88
2016,서울특별시,영등포구,항생제처방률,7636750,1488826,19.5
2016,서울특별시,동작구,항생제처방률,6070374,1098117,18.09
2016,서울특별시,관악구,항생제처방률,5739013,1221179,21.28
2016,서울특별시,서초구,항생제처방률,7540396,1278868,16.96
2016,서울특별시,강남구,항생제처방률,12882457,2277998,17.68
2016,서울특별시,송파구,항생제처방률,11062848,1941638,17.55
2016,서울특별시,강동구,항생제처방률,8099018,1355328,16.73
2016,부산광역시,전체,항생제처방률,57037057,11301082,19.81
2016,부산광역시,중구,항생제처방률,1543010,250195,16.21
2016,부산광역시,서구,항생제처방률,3841109,476252,12.4
2016,부산광역시,동구,항생제처방률,2665641,382921,14.37
2016,부산광역시,영도구,항생제처방률,2049619,427266,20.85
2016,부산광역시,부산진구,항생제처방률,7636869,1385010,18.14
2016,부산광역시,동래구,항생제처방률,4654225,942145,20.24
2016,부산광역시,남구,항생제처방률,3553701,758225,21.34
2016,부산광역시,북구,항생제처방률,4429664,896613,20.24
2016,부산광역시,해운대구,항생제처방률,6006478,1240285,20.65
2016,부산광역시,사하구,항생제처방률,4885565,1085104,22.21
2016,부산광역시,금정구,항생제처방률,3428911,755931,22.05
2016,부산광역시,강서구,항생제처방률,709596,287950,40.58
2016,부산광역시,연제구,항생제처방률,3391522,645206,19.02
2016,부산광역시,수영구,항생제처방률,2787707,482207,17.3
2016,부산광역시,사상구,항생제처방률,3376484,746993,22.12
2016,부산광역시,기장군,항생제처방률,2076956,538779,25.94
2016,대구광역시,전체,항생제처방률,41165544,8188357,19.89
2016,대구광역시,중구,항생제처방률,4436178,535004,12.06
2016,대구광역시,동구,항생제처방률,5547506,1078622,19.44
2016,대구광역시,서구,항생제처방률,2880445,545982,18.95
2016,대구광역시,남구,항생제처방률,3900058,565432,14.5
2016,대구광역시,북구,항생제처방률,6547245,1398951,21.37
2016,대구광역시,수성구,항생제처방률,6366956,1337351,21
2016,대구광역시,달서구,항생제처방률,8907504,2034984,22.85
2016,대구광역시,달성군,항생제처방률,2579652,692031,26.83
2016,인천광역시,전체,항생제처방률,39892863,8870820,22.24
2016,인천광역시,중구,항생제처방률,2145041,369181,17.21
2016,인천광역시,동구,항생제처방률,1368550,226685,16.56
2016,인천광역시,남구,항생제처방률,5746894,1243245,21.63
2016,인천광역시,연수구,항생제처방률,3588818,917663,25.57
2016,인천광역시,남동구,항생제처방률,8072661,1724463,21.36
2016,인천광역시,부평구,항생제처방률,7719912,1766842,22.89
2016,인천광역시,계양구,항생제처방률,4038421,939277,23.26
2016,인천광역시,서구,항생제처방률,6386639,1586905,24.85
2016,인천광역시,강화군,항생제처방률,707529,87267,12.33
2016,인천광역시,옹진군,항생제처방률,118398,9292,7.85
2016,광주광역시,전체,항생제처방률,23319235,5382039,23.08
2016,광주광역시,동구,항생제처방률,3286479,512704,15.6
2016,광주광역시,서구,항생제처방률,4443796,1070081,24.08
2016,광주광역시,남구,항생제처방률,3454929,780291,22.58
2016,광주광역시,북구,항생제처방률,6222284,1430963,23
2016,광주광역시,광산구,항생제처방률,5911747,1588000,26.86
2016,대전광역시,전체,항생제처방률,25947770,5201812,20.05
2016,대전광역시,동구,항생제처방률,3283514,604852,18.42
2016,대전광역시,중구,항생제처방률,5693417,843709,14.82
2016,대전광역시,서구,항생제처방률,9704750,1960252,20.2
2016,대전광역시,유성구,항생제처방률,4125861,999384,24.22
2016,대전광역시,대덕구,항생제처방률,3140228,793615,25.27
2016,울산광역시,전체,항생제처방률,16895300,4019050,23.79
2016,울산광역시,중구,항생제처방률,3092139,729863,23.6
2016,울산광역시,남구,항생제처방률,6547916,1485546,22.69
2016,울산광역시,동구,항생제처방률,3211456,691705,21.54
2016,울산광역시,북구,항생제처방률,1962537,555131,28.29
2016,울산광역시,울주군,항생제처방률,2081252,556805,26.75
2016,세종특별자치시,전체,항생제처방률,2652940,698873,26.34
2016,세종특별자치시,세종시,항생제처방률,2652940,698873,26.34
2016,경기도,전체,항생제처방률,165774720,38073565,22.97
2016,경기도,수원시 장안구,항생제처방률,3542608,953571,26.92
2016,경기도,수원시 권선구,항생제처방률,3665517,1039840,28.37
2016,경기도,수원시 팔달구,항생제처방률,5189849,908271,17.5
2016,경기도,수원시 영통구,항생제처방률,5381237,1030328,19.15
2016,경기도,성남시 수정구,항생제처방률,2895626,620323,21.42
2016,경기도,성남시 중원구,항생제처방률,3077856,710923,23.1
2016,경기도,성남시 분당구,항생제처방률,10269501,1532879,14.93
2016,경기도,의정부시,항생제처방률,6614441,1442201,21.8
2016,경기도,안양시 만안구,항생제처방률,2973577,610501,20.53
2016,경기도,안양시 동안구,항생제처방률,5572326,1152953,20.69
2016,경기도,부천시,항생제처방률,61652,21207,34.4
2016,경기도,부천시 원미구,항생제처방률,7597607,1522300,20.04
2016,경기도,부천시 소사구,항생제처방률,2938233,616472,20.98
2016,경기도,부천시 오정구,항생제처방률,2071965,504523,24.35
2016,경기도,광명시,항생제처방률,4681612,1179937,25.2
2016,경기도,평택시,항생제처방률,6704717,1355815,20.22
2016,경기도,동두천시,항생제처방률,1401732,362600,25.87
2016,경기도,안산시 상록구,항생제처방률,3508358,856551,24.41
2016,경기도,안산시 단원구,항생제처방률,5807507,1298706,22.36
2016,경기도,고양시 덕양구,항생제처방률,5049476,1218013,24.12
2016,경기도,고양시 일산동구,항생제처방률,5150492,831327,16.14
2016,경기도,고양시 일산서구,항생제처방률,4279799,889639,20.79
2016,경기도,과천시,항생제처방률,630443,125406,19.89
2016,경기도,구리시,항생제처방률,3220761,728624,22.62
2016,경기도,남양주시,항생제처방률,7025631,1891760,26.93
2016,경기도,오산시,항생제처방률,2701743,851999,31.54
2016,경기도,시흥시,항생제처방률,4668978,1323174,28.34
2016,경기도,군포시,항생제처방률,3569705,919543,25.76
2016,경기도,의왕시,항생제처방률,1424970,336344,23.6
2016,경기도,하남시,항생제처방률,1909626,578321,30.28
2016,경기도,용인시 처인구,항생제처방률,2536979,626744,24.7
2016,경기도,용인시 기흥구,항생제처방률,4010140,1046056,26.09
2016,경기도,용인시 수지구,항생제처방률,3272551,739423,22.59
2016,경기도,파주시,항생제처방률,4790331,1209479,25.25
2016,경기도,이천시,항생제처방률,3017376,727932,24.12
2016,경기도,안성시,항생제처방률,2278499,494132,21.69
2016,경기도,김포시,항생제처방률,4573316,1376454,30.1
2016,경기도,화성시,항생제처방률,7396524,2075823,28.06
2016,경기도,광주시,항생제처방률,2911317,781393,26.84
2016,경기도,양주시,항생제처방률,1883129,513242,27.25
2016,경기도,포천시,항생제처방률,1832297,429266,23.43
2016,경기도,여주시,항생제처방률,1386544,253820,18.31
2016,경기도,연천군,항생제처방률,398887,60353,15.13
2016,경기도,가평군,항생제처방률,666950,104361,15.65
2016,경기도,양평군,항생제처방률,1232335,221036,17.94
2016,강원도,전체,항생제처방률,21640235,4251239,19.65
2016,강원도,춘천시,항생제처방률,4279918,745950,17.43
2016,강원도,원주시,항생제처방률,5186661,1201404,23.16
2016,강원도,강릉시,항생제처방률,3326133,486364,14.62
2016,강원도,동해시,항생제처방률,1495867,364046,24.34
2016,강원도,태백시,항생제처방률,704966,182990,25.96
2016,강원도,속초시,항생제처방률,1478088,322351,21.81
2016,강원도,삼척시,항생제처방률,934915,170268,18.21
2016,강원도,홍천군,항생제처방률,942889,178504,18.93
2016,강원도,횡성군,항생제처방률,459517,75140,16.35
2016,강원도,영월군,항생제처방률,464434,96519,20.78
2016,강원도,평창군,항생제처방률,387270,59140,15.27
2016,강원도,정선군,항생제처방률,316614,42932,13.56
2016,강원도,철원군,항생제처방률,520055,111775,21.49
2016,강원도,화천군,항생제처방률,209997,36110,17.2
2016,강원도,양구군,항생제처방률,200177,43876,21.92
2016,강원도,인제군,항생제처방률,311652,70692,22.68
2016,강원도,고성군,항생제처방률,232579,38129,16.39
2016,강원도,양양군,항생제처방률,188503,25049,13.29
2016,충청북도,전체,항생제처방률,24668834,5363318,21.74
2016,충청북도,청주시 상당구,항생제처방률,3003885,609429,20.29
2016,충청북도,청주시 서원구,항생제처방률,3420097,763061,22.31
2016,충청북도,청주시 흥덕구,항생제처방률,3569235,998460,27.97
2016,충청북도,청주시 청원구,항생제처방률,3068441,832111,27.12
2016,충청북도,충주시,항생제처방률,3469344,705401,20.33
2016,충청북도,제천시,항생제처방률,2371064,441984,18.64
2016,충청북도,보은군,항생제처방률,558606,75166,13.46
2016,충청북도,옥천군,항생제처방률,937089,131707,14.05
2016,충청북도,영동군,항생제처방률,814638,141771,17.4
2016,충청북도,증평군,항생제처방률,541082,132676,24.52
2016,충청북도,진천군,항생제처방률,943940,217821,23.08
2016,충청북도,괴산군,항생제처방률,424111,51251,12.08
2016,충청북도,음성군,항생제처방률,1299002,236527,18.21
2016,충청북도,단양군,항생제처방률,248300,25953,10.45
2016,충청남도,전체,항생제처방률,32095135,6454949,20.11
2016,충청남도,천안시 동남구,항생제처방률,4076714,776166,19.04
2016,충청남도,천안시 서북구,항생제처방률,5270455,1406943,26.69
2016,충청남도,공주시,항생제처방률,1749026,311733,17.82
2016,충청남도,보령시,항생제처방률,1756788,294070,16.74
2016,충청남도,아산시,항생제처방률,3924076,1015617,25.88
2016,충청남도,서산시,항생제처방률,2479658,528997,21.33
2016,충청남도,논산시,항생제처방률,2434383,394081,16.19
2016,충청남도,계룡시,항생제처방률,416947,95727,22.96
2016,충청남도,당진시,항생제처방률,2323588,564943,24.31
2016,충청남도,금산군,항생제처방률,1018363,130945,12.86
2016,충청남도,부여군,항생제처방률,1116858,118588,10.62
2016,충청남도,서천군,항생제처방률,1109786,130669,11.77
2016,충청남도,청양군,항생제처방률,396781,61921,15.61
2016,충청남도,홍성군,항생제처방률,1724070,251340,14.58
2016,충청남도,예산군,항생제처방률,1199136,180241,15.03
2016,충청남도,태안군,항생제처방률,1098506,192968,17.57
2016,전라북도,전체,항생제처방률,32609601,5659995,17.36
2016,전라북도,전주시 완산구,항생제처방률,6461738,1233346,19.09
2016,전라북도,전주시 덕진구,항생제처방률,5324272,933494,17.53
2016,전라북도,군산시,항생제처방률,4571515,1010508,22.1
2016,전라북도,익산시,항생제처방률,5157300,981605,19.03
2016,전라북도,정읍시,항생제처방률,2156900,305783,14.18
2016,전라북도,남원시,항생제처방률,1863275,268015,14.38
2016,전라북도,김제시,항생제처방률,1583264,187884,11.87
2016,전라북도,완주군,항생제처방률,1198332,241657,20.17
2016,전라북도,진안군,항생제처방률,436973,45992,10.53
2016,전라북도,무주군,항생제처방률,353960,40472,11.43
2016,전라북도,장수군,항생제처방률,275054,26431,9.61
2016,전라북도,임실군,항생제처방률,500443,53748,10.74
2016,전라북도,순창군,항생제처방률,583257,47962,8.22
2016,전라북도,고창군,항생제처방률,1009192,115508,11.45
2016,전라북도,부안군,항생제처방률,1134126,167590,14.78
2016,전라남도,전체,항생제처방률,31687428,5656544,17.85
2016,전라남도,목포시,항생제처방률,5048302,1132056,22.42
2016,전라남도,여수시,항생제처방률,4856174,971182,20
2016,전라남도,순천시,항생제처방률,4519158,969461,21.45
2016,전라남도,나주시,항생제처방률,1532036,269267,17.58
2016,전라남도,광양시,항생제처방률,1592955,359822,22.59
2016,전라남도,담양군,항생제처방률,725361,83285,11.48
2016,전라남도,곡성군,항생제처방률,435043,51284,11.79
2016,전라남도,구례군,항생제처방률,411221,62427,15.18
2016,전라남도,고흥군,항생제처방률,1316524,164205,12.47
2016,전라남도,보성군,항생제처방률,647486,97989,15.13
2016,전라남도,화순군,항생제처방률,1370463,211658,15.44
2016,전라남도,장흥군,항생제처방률,747546,73601,9.85
2016,전라남도,강진군,항생제처방률,702338,123009,17.51
2016,전라남도,해남군,항생제처방률,1477685,179208,12.13
2016,전라남도,영암군,항생제처방률,739820,104222,14.09
2016,전라남도,무안군,항생제처방률,1359491,271127,19.94
2016,전라남도,함평군,항생제처방률,510074,48804,9.57
2016,전라남도,영광군,항생제처방률,1294281,179986,13.91
2016,전라남도,장성군,항생제처방률,584931,90841,15.53
2016,전라남도,완도군,항생제처방률,832470,103956,12.49
2016,전라남도,진도군,항생제처방률,515725,64435,12.49
2016,전라남도,신안군,항생제처방률,468344,44719,9.55
2016,경상북도,전체,항생제처방률,39105198,7722796,19.75
2016,경상북도,포항시 남구,항생제처방률,3457034,697533,20.18
2016,경상북도,포항시 북구,항생제처방률,4340165,763660,17.6
2016,경상북도,경주시,항생제처방률,3821308,801405,20.97
2016,경상북도,김천시,항생제처방률,1843647,289310,15.69
2016,경상북도,안동시,항생제처방률,3000784,524236,17.47
2016,경상북도,구미시,항생제처방률,6007293,1523126,25.35
2016,경상북도,영주시,항생제처방률,1636421,328221,20.06
2016,경상북도,영천시,항생제처방률,1808348,238738,13.2
2016,경상북도,상주시,항생제처방률,1547619,262374,16.95
2016,경상북도,문경시,항생제처방률,1396605,271699,19.45
2016,경상북도,경산시,항생제처방률,3684767,911694,24.74
2016,경상북도,군위군,항생제처방률,287959,36214,12.58
2016,경상북도,의성군,항생제처방률,774365,107052,13.82
2016,경상북도,청송군,항생제처방률,274401,50963,18.57
2016,경상북도,영양군,항생제처방률,119865,17209,14.36
2016,경상북도,영덕군,항생제처방률,619488,76788,12.4
2016,경상북도,청도군,항생제처방률,701407,92196,13.14
2016,경상북도,고령군,항생제처방률,391331,60947,15.57
2016,경상북도,성주군,항생제처방률,537983,76881,14.29
2016,경상북도,칠곡군,항생제처방률,1295609,348229,26.88
2016,경상북도,예천군,항생제처방률,531843,66246,12.46
2016,경상북도,봉화군,항생제처방률,290449,34674,11.94
2016,경상북도,울진군,항생제처방률,674815,138836,20.57
2016,경상북도,울릉군,항생제처방률,61692,4565,7.4
2016,경상남도,전체,항생제처방률,49848471,10603066,21.27
2016,경상남도,창원시 의창구,항생제처방률,3533120,762889,21.59
2016,경상남도,창원시 성산구,항생제처방률,3248085,819195,25.22
2016,경상남도,창원시 마산합포구,항생제처방률,2876095,528277,18.37
2016,경상남도,창원시 마산회원구,항생제처방률,3906116,822840,21.07
2016,경상남도,창원시 진해구,항생제처방률,2329094,579147,24.87
2016,경상남도,진주시,항생제처방률,5849646,1079233,18.45
2016,경상남도,통영시,항생제처방률,2605589,538333,20.66
2016,경상남도,사천시,항생제처방률,1773514,333949,18.83
2016,경상남도,김해시,항생제처방률,6883437,1852289,26.91
2016,경상남도,밀양시,항생제처방률,1598042,320146,20.03
2016,경상남도,거제시,항생제처방률,3292567,878525,26.68
2016,경상남도,양산시,항생제처방률,4779001,1126187,23.57
2016,경상남도,의령군,항생제처방률,456300,63754,13.97
2016,경상남도,함안군,항생제처방률,732406,121669,16.61
2016,경상남도,창녕군,항생제처방률,908971,144831,15.93
2016,경상남도,고성군,항생제처방률,777724,97543,12.54
2016,경상남도,남해군,항생제처방률,791497,76478,9.66
2016,경상남도,하동군,항생제처방률,777829,93646,12.04
2016,경상남도,산청군,항생제처방률,448700,33176,7.39
2016,경상남도,함양군,항생제처방률,696052,87717,12.6
2016,경상남도,거창군,항생제처방률,937860,145753,15.54
2016,경상남도,합천군,항생제처방률,646826,97489,15.07
2016,제주특별자치도,전체,항생제처방률,10414994,2198657,21.11
2016,제주특별자치도,제주시,항생제처방률,7786784,1719656,22.08
2016,제주특별자치도,서귀포시,항생제처방률,2628210,479001,18.23
2017,전국,전체,항생제처방률,772157528,151461368,19.62
2017,서울특별시,전체,항생제처방률,157748412,28663393,18.17
2017,서울특별시,종로구,항생제처방률,6735540,757622,11.25
2017,서울특별시,중구,항생제처방률,4097267,764838,18.67
2017,서울특별시,용산구,항생제처방률,2608698,482213,18.48
2017,서울특별시,성동구,항생제처방률,3977851,787978,19.81
2017,서울특별시,광진구,항생제처방률,5281273,1034012,19.58
2017,서울특별시,동대문구,항생제처방률,6377386,961931,15.08
2017,서울특별시,중랑구,항생제처방률,5447558,1108549,20.35
2017,서울특별시,성북구,항생제처방률,5762721,1102671,19.13
2017,서울특별시,강북구,항생제처방률,4656363,930539,19.98
2017,서울특별시,도봉구,항생제처방률,3991125,727031,18.22
2017,서울특별시,노원구,항생제처방률,8100094,1604367,19.81
2017,서울특별시,은평구,항생제처방률,6389893,1259047,19.7
2017,서울특별시,서대문구,항생제처방률,6384275,909778,14.25
2017,서울특별시,마포구,항생제처방률,5293512,1167770,22.06
2017,서울특별시,양천구,항생제처방률,6223570,1283774,20.63
2017,서울특별시,강서구,항생제처방률,7577324,1673715,22.09
2017,서울특별시,구로구,항생제처방률,6542719,1408739,21.53
2017,서울특별시,금천구,항생제처방률,3188036,746819,23.43
2017,서울특별시,영등포구,항생제처방률,7600971,1355812,17.84
2017,서울특별시,동작구,항생제처방률,6027640,1010756,16.77
2017,서울특별시,관악구,항생제처방률,5599159,1117580,19.96
2017,서울특별시,서초구,항생제처방률,7526871,1203547,15.99
2017,서울특별시,강남구,항생제처방률,13082701,2192898,16.76
2017,서울특별시,송파구,항생제처방률,11196469,1810964,16.17
2017,서울특별시,강동구,항생제처방률,8079396,1260443,15.6
2017,부산광역시,전체,항생제처방률,57213231,10832495,18.93
2017,부산광역시,중구,항생제처방률,1517453,229161,15.1
2017,부산광역시,서구,항생제처방률,3906326,476585,12.2
2017,부산광역시,동구,항생제처방률,2650926,351198,13.25
2017,부산광역시,영도구,항생제처방률,2066601,405150,19.6
2017,부산광역시,부산진구,항생제처방률,7615468,1318943,17.32
2017,부산광역시,동래구,항생제처방률,4748795,900419,18.96
2017,부산광역시,남구,항생제처방률,3529837,721319,20.43
2017,부산광역시,북구,항생제처방률,4429649,834346,18.84
2017,부산광역시,해운대구,항생제처방률,6008230,1159475,19.3
2017,부산광역시,사하구,항생제처방률,4870441,1044350,21.44
2017,부산광역시,금정구,항생제처방률,3304472,700501,21.2
2017,부산광역시,강서구,항생제처방률,900437,369521,41.04
2017,부산광역시,연제구,항생제처방률,3374041,629491,18.66
2017,부산광역시,수영구,항생제처방률,2866405,484240,16.89
2017,부산광역시,사상구,항생제처방률,3316887,689019,20.77
2017,부산광역시,기장군,항생제처방률,2107263,518777,24.62
2017,대구광역시,전체,항생제처방률,40974225,7644773,18.66
2017,대구광역시,중구,항생제처방률,4454465,509898,11.45
2017,대구광역시,동구,항생제처방률,5583429,1012872,18.14
2017,대구광역시,서구,항생제처방률,2832257,496476,17.53
2017,대구광역시,남구,항생제처방률,3826306,504678,13.19
2017,대구광역시,북구,항생제처방률,6433059,1252656,19.47
2017,대구광역시,수성구,항생제처방률,6365198,1273668,20.01
2017,대구광역시,달서구,항생제처방률,8757642,1865401,21.3
2017,대구광역시,달성군,항생제처방률,2721869,729124,26.79
2017,인천광역시,전체,항생제처방률,40245916,8425014,20.93
2017,인천광역시,중구,항생제처방률,2140538,355269,16.6
2017,인천광역시,동구,항생제처방률,1346260,199338,14.81
2017,인천광역시,남구,항생제처방률,5682821,1184500,20.84
2017,인천광역시,연수구,항생제처방률,3695876,903609,24.45
2017,인천광역시,남동구,항생제처방률,8260366,1658012,20.07
2017,인천광역시,부평구,항생제처방률,7647815,1620237,21.19
2017,인천광역시,계양구,항생제처방률,4141757,875599,21.14
2017,인천광역시,서구,항생제처방률,6507208,1532865,23.56
2017,인천광역시,강화군,항생제처방률,707825,86006,12.15
2017,인천광역시,옹진군,항생제처방률,115450,9579,8.3
2017,광주광역시,전체,항생제처방률,23385565,5198708,22.23
2017,광주광역시,동구,항생제처방률,3214574,513112,15.96
2017,광주광역시,서구,항생제처방률,4502297,1033802,22.96
2017,광주광역시,남구,항생제처방률,3430150,746554,21.76
2017,광주광역시,북구,항생제처방률,6271951,1360018,21.68
2017,광주광역시,광산구,항생제처방률,5966593,1545222,25.9
2017,대전광역시,전체,항생제처방률,25734488,4886805,18.99
2017,대전광역시,동구,항생제처방률,3272316,579564,17.71
2017,대전광역시,중구,항생제처방률,5639964,774738,13.74
2017,대전광역시,서구,항생제처방률,9513783,1817474,19.1
2017,대전광역시,유성구,항생제처방률,4276239,993425,23.23
2017,대전광역시,대덕구,항생제처방률,3032186,721604,23.8
2017,울산광역시,전체,항생제처방률,16808155,3816368,22.71
2017,울산광역시,중구,항생제처방률,3063877,669026,21.84
2017,울산광역시,남구,항생제처방률,6564936,1440171,21.94
2017,울산광역시,동구,항생제처방률,3141610,645330,20.54
2017,울산광역시,북구,항생제처방률,1982174,536382,27.06
2017,울산광역시,울주군,항생제처방률,2055558,525459,25.56
2017,세종특별자치시,전체,항생제처방률,2953713,756408,25.61
2017,세종특별자치시,세종시,항생제처방률,2953713,756408,25.61
2017,경기도,전체,항생제처방률,166658158,35961357,21.58
2017,경기도,수원시 장안구,항생제처방률,3472171,862383,24.84
2017,경기도,수원시 권선구,항생제처방률,3715710,1008746,27.15
